48844,Chelmno,38-240,Glowna,352,54,Czyste
48845,Gdansk,66-810,Chmielna,443,82,Srodmiescie
48846,Stargard Szczecinski,01-995,Prosta,88,69,Praga-Poludnie
48847,Krakow,54-300,Moniuszki,297,23,Mokotow-Poludnie
48848,Sopot,84-594,Lawendowa,44,49,Rembertow
48849,Ketrzyn,78-669,Starowiejska,407,72,Mokotow
48850,Rybnik,49-278,Sybirakow,187,50,Kabaty
48851,Grudziadz,45-612,Zeromskiego,482,72,Grochow
48852,Gostyn,10-670,Rubinowa,453,80,Stara Ochota
48853,Czersk,62-730,Orzeszkowej,355,48,Szczesliwice
48854,Kartuzy,09-064,Lwowska,199,18,Imielin
48855,Chojnice,60-881,Spokojna,158,81,Sadyba
48856,Chojno,22-560,Przemyslowa,275,55,Szczesliwice
48857,Gostyn,24-924,Zurawia,413,52,Stegny
48858,Gostynin,06-126,Fredry,194,19,Stare Miasto
48859,Drawsko Pomorskie,77-661,Mieszka I,447,24,Mlociny
48860,Mielec,74-206,Kasztanowa,193,78,Mokotow-Poludnie
48861,Stargard Szczecinski,75-425,Walowa,287,55,Bemowo
48862,Kluczbork,60-923,Wiklinowa,109,53,Stary Mokotow
48863,Drawno,37-763,Wczasowa,422,15,Wrzeciono
48864,Duszniki-Zdroj,60-319,Szewska,235,52,Radosc
48865,Inowroclaw,66-006,Kreta,58,78,Imielin
48866,Dziwnow,78-370,Tulipanowa,187,56,Mokotow-Poludnie
48867,Wroclaw,31-863,Zrodlana,450,67,Bielany
48868,Gostynin,37-909,Mlynska,194,80,Saska Kepa
48869,Swiebodzice,85-409,Pocztowa,390,68,Ochota
48870,Krakow,77-721,Warszawska,324,28,Rakowiec
48871,Ruda Slaska,09-582,Golebia,179,21,Mlociny
48872,Dobczyce,70-515,Szewska,90,12,Przyczolek Grochowski
48873,Kielce,57-494,Starowiejska,195,73,Wawer
48874,Kutno,45-155,Chelmonskiego,98,42,Szczesliwice
48875,Czestochowa,20-732,Sienkiewicza,130,57,Bemowo
48876,Chelmno,24-121,Pszenna,75,16,Czacki
48877,Duszniki-Zdroj,01-566,Wesola,194,76,Targowek
48878,Ketrzyn,66-184,Chmielna,281,72,Kozia
48879,Wroclaw,77-778,Golebia,154,74,Nadolnik
48880,Gizycko,87-503,Korfantego,461,25,Podgorze
48881,Gorzow Wielkopolski,31-331,Slaska,175,78,Lipiny
48882,Dobrzany,77-781,Sowia,153,60,Natolin
48883,Czersk,75-407,Kochanowskiego,212,28,Kabaty
48884,Bielsko-Biala,97-929,Wroblewskiego,203,42,Krowodrza
48885,Kluczbork,58-682,Wiosenna,178,27,Wola
48886,Dolice,85-156,Dworcowa,148,67,Rakowka-Kaweczyn
48887,Frysztak,08-076,Kochanowskiego,5,20,Podgorze
48888,Gizycko,66-931,Ceglana,323,60,Czyste
48889,Tychy,74-311,Skosna,248,39,Przyczolek Grochowski
48890,Czchow,41-503,Boczna,447,81,Marsa
48891,Lublin,97-946,Dluga,2,61,Wlochy
48892,Frampol,37-055,Czestochowska,30,28,Natolin
48893,Frydman,75-530,Turystyczna,207,53,Czyste
48894,Tychy,17-497,Niecala,296,48,Praga-Poludnie
48895,Tarnow,37-638,Krancowa,166,77,Srodmiescie
48896,Rybnik,28-483,Sucharskiego,441,80,Dolny Mokotow
48897,Garwolin,72-754,Rzeczna,477,81,Sluzewiec
48898,Chelmno,60-710,Zamkowa,48,44,Szczesliwice
48899,Ciechocinek,59-561,Zeromskiego,344,28,Natolin
48900,Drezdenko,88-524,Kamienna,460,61,Mokotow
48901,Gliwice,13-343,Chelmonskiego,420,38,Goclaw
48902,Szczecin,94-899,Wieniawskiego,36,84,Skarpa Powsinska
48903,Chorzele,79-420,Okrezna,496,54,Natolin
48904,Kluczbork,09-703,Koscielna,35,10,Sluzewiec
48905,Czchow,06-218,Liliowa,192,41,Jelonki
48906,Gdynia,55-714,Slowackiego,307,59,Mokotow Zachodni
48907,Mielec,77-919,Mlynska,335,13,Mokotow
48908,Chojnice,81-778,Odrzanska,482,83,Niedzwiadek
48909,Swiebodzin,83-114,Laczna,361,40,Kozia
48910,Swiebodzice,77-510,Srebrna,34,74,Kamionek
48911,Przemysl,56-424,Blekitna,286,54,Mlociny
48912,Kielce,26-144,Lubelska,419,47,Rembertow
48913,Bytom,14-828,Bursztynowa,212,20,Pyry
48914,Chelmiec,85-897,Bema,368,38,Nowa Huta
48915,Choszczno,40-867,Krzywa,181,71,Goclaw
48916,Rybnik,63-995,Gdanska,425,11,Witolin
48917,Czarnkow,40-317,Krakowska,214,84,Pomiechowek
48918,Gizycko,36-191,Kalinowa,100,70,Mokotow
48919,Sosnowiec,05-209,Rumiankowa,444,66,Lazienki Krolewskie
48920,Gdansk,11-248,Krotka,113,70,Lazienki Krolewskie
48921,Dziwnow,97-348,Stefana Batorego,264,62,Rembertow
48922,Opole,79-551,Wislana,428,75,Ochota
48923,Ruda Slaska,02-227,Rubinowa,360,53,Lomianki Dolne
48924,Dziwnow,41-123,Targowa,284,20,Solec
48925,Gdynia,28-169,Rzeczna,109,55,Wygledow
48926,Gliwice,12-600,Grottgera,181,51,Rakowka
48927,Poznan,51-372,Szarych Szeregow,373,69,Sluzewiec
48928,Chorzow,19-604,Letniskowa,494,82,Krowodrza
48929,Gostynin,85-743,Slowianska,447,53,Imielin
48930,Krakow,83-184,Zytnia,152,12,Michalowice
48931,Chojnice,25-432,Prusa,313,32,Muranow Poludniowy
48932,Krasnik,17-345,Laczna,489,77,Przyczolek Grochowski
48933,Kostrzyn nad Odra,61-463,Jana Pawla II,217,26,Stare Miasto
48934,Lublin,28-854,Slonecznikowa,38,21,Nowa Huta
48935,Swiebodzice,30-111,Dworska,141,61,Jelonki
48936,Radom,64-080,Sienkiewicza,396,31,Mokotow Zachodni
48937,Kalisz,22-421,Czarnieckiego,137,55,Stara Ochota
48938,Olsztyn,88-572,Zamkowa,249,39,Solec
48939,Torun,42-939,Ksiezycowa,330,18,Wilanow
48940,Kluczbork,73-435,Dworcowa,173,52,Grochow
48941,Mielec,54-027,Szmaragdowa,151,62,Wierzbno
48942,Koscian,34-094,Dabrowskiego,223,82,Lazienki Krolewskie
48943,Koscian,37-675,Kasztanowa,303,49,Lomianki Dolne
48944,Czerwionka,30-678,Cyprysowa,491,23,Stegny
48945,Czerwionka,25-396,Rataja,162,27,Olesinska
48946,Drezdenko,69-704,Piekna,5,32,Sluzewiec
48947,Gniezno,61-240,Teczowa,14,74,Witolin
48948,Elblag,65-736,Browarna,487,29,Przyczolek Grochowski
48949,Warsaw,10-116,Warszawska,65,73,Wilanow
48950,Warsaw,90-397,Grunwaldzka,446,20,Kepa Tarchominska
48951,Tarnow,08-069,Mysliwska,17,76,Muranow Poludniowy
48952,Dolice,92-633,Szarych Szeregow,152,78,Jelonki
48953,Czarna Bialostocka,09-572,Szarych Szeregow,6,79,Radosc
48954,Chojno,20-431,Kopernika,23,32,Czyste
48955,Zabrze,09-162,Krolewska,380,23,Jelonki
48956,Rzeszow,76-482,Cisowa,109,32,Sadyba
48957,Mielec,53-135,Wojska Polskiego,314,59,Krowodrza
48958,Frombork,26-363,Cmentarna,463,12,Natolin
48959,Swidwin,02-288,Szewska,189,45,Wlochy
48960,Radom,81-661,Baczynskiego,106,51,Przyczolek Grochowski
48961,Glogow,21-875,Zbozowa,235,39,Siekierki
48962,Ciechanow,06-628,Staffa,353,59,Siekierki
48963,Dziwnowek,34-136,Morska,493,73,Koszyki
48964,Chelmza,40-302,Torowa,302,19,Wierzbno
48965,Dziwnowek,03-518,Zbozowa,489,84,Wrzeciono
48966,Czerniejewo,92-143,Poznanska,356,42,Wygledow
48967,Kalisz,48-270,Jarzebinowa,236,81,Bialoleka
48968,Radom,84-977,Nalkowskiej,134,22,Witolin
48969,Ketrzyn,93-582,Andersa,128,58,Marsa
48970,Kartuzy,25-861,Magnoliowa,116,12,Bemowo
48971,Poznan,87-718,Rolnicza,416,58,Praga-Polnoc
48972,Opole,77-289,Jagodowa,83,36,Jelonki
48973,Dziwnow,08-135,Spokojna,222,47,Grabow
48974,Gizycko,24-300,Norwida,460,33,Gorczewska
48975,Chelmza,02-364,Strazacka,185,46,Czerniakow
48976,Gniezno,96-784,Paderewskiego,326,38,Sluzewiec
48977,Wloclawek,50-349,Krokusowa,303,75,Grodzisk
48978,Szczecin,98-865,Sienkiewicza,173,40,Mokotow Zachodni
48979,Rybnik,56-944,Jastrzebia,27,69,Goclaw
48980,Lodz,64-438,Cicha,327,48,Stary Mokotow
48981,Swiebodzin,04-458,Ogrodowa,339,69,Wlochy
48982,Gizycko,23-329,Dlugosza,103,71,Grodzisk
48983,Rybnik,29-363,Zaciszna,323,22,Powisle
48984,Czchow,92-790,Wojciecha,37,21,Goclaw
48985,Jarocin,34-321,Dlugosza,440,14,Rembertow
48986,Krasnik,79-344,Kilinskiego,68,21,Czyste
48987,Krotoszyn,93-928,Mazurska,228,33,Jelonki
48988,Zabrze,89-515,Porzeczkowa,67,79,Przyczolek Grochowski
48989,Opole,66-229,Cmentarna,246,82,Wrzeciono
48990,Lodz,03-123,Warszawska,143,18,Gorczewska
48991,Kielce,46-551,Slowicza,249,26,Praga-Polnoc
48992,Tychy,69-935,Cisowa,452,80,Grochow
48993,Gniezno,13-236,Gdanska,1,32,Niedzwiadek
48994,Czaplinek,85-845,Szarych Szeregow,42,58,Pomiechowek
48995,Opole,10-314,Mokra,304,59,Rembertow
48996,Folk,68-187,Kruczkowskiego,9,38,Kaskada
48997,Grudziadz,44-971,Wiosenna,123,46,Bartycka
48998,Czarnkow,68-247,Orzechowa,237,72,Grabow
48999,Kutno,31-088,Zielona,80,62,Sadyba
49000,Opole,64-105,Podlesna,210,17,Muranow
49001,Chodziez,15-809,Chelmonskiego,177,47,Wesola
49002,Przemysl,97-001,Stroma,184,56,Siekierki
49003,Chorzow,02-139,Bursztynowa,320,52,Przyczolek Grochowski
49004,Chelmno,02-824,Brzoskwiniowa,60,60,Przyczolek Grochowski
49005,Chrzanow,84-369,Kowalska,74,14,Sluzewiec
49006,Jaworzno,77-276,Korczaka,205,39,Krowodrza
49007,Krotoszyn,75-476,Wroblewskiego,38,33,Pomiechowek
49008,Czerwiensk,50-002,Korfantego,103,73,Sluzew
49009,Plock,39-918,Rynek,223,49,Stara Ochota
49010,Krakow,57-007,Tartaczna,182,34,Goclaw
49011,Poznan,61-385,Magnoliowa,162,30,Mirow
49012,Wloclawek,51-175,Piekarska,231,28,Jelonki
49013,Kalisz,55-670,Chopina,157,65,Targowek
49014,Swiebodzin,82-217,Brzozowa,34,74,Wygledow
49015,Klucze,30-884,Olchowa,30,55,Skarpa Powsinska
49016,Gliwice,53-186,Bociania,38,74,Srodmiescie
49017,Gdansk,21-230,Okrzei,4,12,Muranow
49018,Choszczno,31-731,Jadwigi,482,60,Rembertow
49019,Gliwice,66-482,Wiklinowa,427,75,Zacisze
49020,Duszniki-Zdroj,61-071,Mila,251,51,Bielany
49021,Gostynin,51-463,Piaskowa,412,74,Powsin
49022,Koszalin,99-600,Prosta,421,82,Rakowka
49023,Kalisz,87-634,Slowianska,83,10,Podgorze
49024,Chocznia,41-465,Okulickiego,485,46,Bemowo
49025,Sosnowiec,63-506,Norwida,427,64,Wilcza
49026,Chojnice,11-215,Warynskiego,109,75,Marsa
49027,Kielce,23-519,Golebia,283,48,Powsin
49028,Swiecie,51-440,Parkowa,0,67,Solec
49029,Swiebodzin,61-469,Rzemieslnicza,222,29,Radosna
49030,Gniezno,50-362,Bociania,260,75,Muranow
49031,Klucze,88-847,Sosnowa,297,42,Podgorze
49032,Wroclaw,32-751,Tartaczna,417,26,Wlochy
49033,Ketrzyn,21-306,Korczaka,483,29,Kabaty
49034,Chorzow,65-591,Plazowa,78,45,Kepa Tarchominska
49035,Czestochowa,95-108,Wybickiego,458,45,Michalowice
49036,Ciechocinek,48-498,Niecala,22,75,Krowodrza
49037,Bielsko-Biala,45-596,Makowa,151,38,Grabow
49038,Jaworzno,08-603,Zytnia,240,43,Koszyki
49039,Zabrze,10-533,Blekitna,432,15,Wlochy
49040,Swiebodzin,77-655,Zaciszna,6,83,Szczesliwice
49041,Opole,15-026,Widokowa,488,43,Pyry
49042,Poznan,66-244,Stefana Batorego,64,44,Bielany
49043,Lublin,08-598,Czestochowska,470,31,Solec
49044,Czerwiensk,10-276,Srodkowa,406,58,Koszyki
49045,Swiecie,58-337,Narutowicza,404,32,Szczesliwice
49046,Radom,86-437,Sarnia,30,12,Grochow
49047,Ruda Slaska,17-486,Bydgoska,493,10,Lazienki Krolewskie
49048,Czarna Bialostocka,77-032,Ceglana,113,66,Niedzwiadek
49049,Glogow,89-102,Lotnicza,321,84,Muranow
49050,Frombork,03-790,Lubelska,480,76,Solec
49051,Klobuck,67-589,Okrezna,466,24,Lomianki Dolne
49052,Czarna Woda,98-438,Lipca,486,78,Wierzbno
49053,Gardno,82-679,Miodowa,68,42,Kaskada
49054,Frydman,03-723,Malczewskiego,167,80,Stegny
49055,Folk,57-618,Daleka,69,83,Stary Mokotow
49056,Garwolin,47-224,Reja,336,16,Dolny Mokotow
49057,Chojno,28-128,Grabowa,287,12,Bartycka
49058,Przemysl,72-557,Rubinowa,65,34,Natolin
49059,Choszczno,26-056,Kolonia,430,52,Wilanow
49060,Koscian,95-943,Swierkowa,172,74,Imielin
49061,Warsaw,70-358,Kollataja,154,17,Mirow
49062,Klobuck,81-916,Chabrowa,240,42,Jelonki
49063,Szczecin,59-551,Wisniowa,176,25,Ksawerow
49064,Bytom,22-318,Kowalska,233,23,Ursynow
49065,Gardno,99-171,Kollataja,384,49,Niedzwiadek
49066,Chelmno,15-652,Malczewskiego,426,10,Wola
49067,Folk,94-055,Klasztorna,385,18,Goclaw
49068,Ketrzyn,61-152,Wisniowa,234,60,Witolin
49069,Swidwin,88-462,Krancowa,2,66,Lomianki Dolne
49070,Warsaw,31-943,Krzywa,264,17,Radosna
49071,Gardno,39-640,Rolnicza,59,42,Wygledow
49072,Ciechocinek,12-682,Spacerowa,189,83,Kozia
49073,Frysztak,39-113,Listopada,464,12,Michalowice
49074,Drezdenko,66-935,Pomorska,172,19,Radosna
49075,Klucze,81-965,Wierzbowa,63,33,Sluzew
49076,Gorzow Wielkopolski,35-406,Hutnicza,156,49,Goclaw
49077,Chorzow,98-648,Szymanowskiego,304,13,Pyry
49078,Frombork,54-623,Swierczewskiego,103,53,Czacki
49079,Czorsztyn,58-656,Pilsudskiego,450,39,Gorny Mokotow
49080,Czchow,46-868,Torowa,209,60,Solec
49081,Krotoszyn,59-503,Olchowa,363,46,Lipiny
49082,Wroclaw,39-236,Szafirowa,114,12,Wygledow
49083,Zabrze,89-677,Baczynskiego,393,20,Nadolnik
49084,Krotoszyn,54-268,Powstancow,47,77,Radosna
49085,Garczegorze,52-552,Lubelska,277,60,Wesola
49086,Radom,53-293,Makuszynskiego,21,18,Bielany
49087,Gorzow Wielkopolski,82-222,Norwida,59,29,Grabow
49088,Legnica,75-710,Prusa,60,81,Kaweczyn
49089,Gdansk,97-269,Milosza,70,56,Grodzisk
49090,Chelmiec,76-650,Modrzewiowa,231,18,Rembertow
49091,Garwolin,88-871,Piekarska,83,76,Targowek
49092,Gostynin,03-009,Rzeczna,277,11,Muranow
49093,Warsaw,36-380,Zwyciestwa,275,52,Mirow
49094,Glogow,02-893,Poniatowskiego,398,44,Pyry
49095,Poznan,41-441,Mokra,4,81,Szczesliwice
49096,Drawsko Pomorskie,94-560,Dworcowa,233,25,Sadyba
49097,Czosnow,35-561,Ksiezycowa,7,20,Mokotow-Poludnie
49098,Mielec,89-723,Cedrowa,360,54,Mirow
49099,Czestochowa,35-572,Krancowa,240,44,Mirow
49100,Katowice,12-069,Listopada,94,75,Powisle
49101,Swidwin,59-683,Widokowa,220,84,Podgorze
49102,Frysztak,20-566,Pocztowa,140,44,Jelonki
49103,Grudziadz,31-051,Broniewskiego,231,34,Wierzbno
49104,Kety,15-682,Lesna,200,32,Zoliborz
49105,Frombork,13-685,Wesola,280,49,Szczesliwice
49106,Jarocin,17-461,Lesna,139,60,Zacisze
49107,Warsaw,10-871,Rybacka,270,19,Muranow Poludniowy
49108,Chelmza,27-858,Wschodnia,353,72,Czerniakow
49109,Czarna Bialostocka,86-227,Klonowa,201,45,Grodzisk
49110,Czarna Bialostocka,81-013,Koralowa,126,45,Lipiny
49111,Poznan,87-138,Chabrowa,475,68,Siekierki
49112,Czaplinek,37-593,Jasna,233,61,Sluzew
49113,Jarocin,80-373,Jana Sobieskiego,200,26,Stara Milosna
49114,Wloclawek,61-125,Reja,355,76,Kepa Tarchominska
49115,Garczegorze,42-334,Promienna,393,24,Lazienki Krolewskie
49116,Kutno,34-691,Piekarska,339,56,Wilanow
49117,Koszalin,53-763,Harcerska,150,69,Ksiecia Janusza
49118,Ciechanow,87-967,Cicha,467,62,Kaweczyn
49119,Chelmza,44-611,Kolonia,215,36,Gorczewska
49120,Ciechanow,29-452,Jana Pawla II,458,20,Ksiecia Janusza
49121,Grudziadz,22-742,Zaulek,341,46,Michalowice
49122,Cieplice,30-248,Poniatowskiego,333,42,Imielin
49123,Kartuzy,29-399,Chelmonskiego,306,72,Krowodrza
49124,Chelmno,68-460,Kochanowskiego,357,17,Skarpa Powsinska
49125,Chorzele,74-744,Podlesna,72,39,Mokotow-Poludnie
49126,Kutno,51-837,Strzelecka,9,80,Ursus
49127,Torun,35-989,Wojciecha,164,18,Stegny
49128,Dobrzany,82-685,Jaskolcza,367,36,Bartycka
49129,Dobczyce,22-589,Rybacka,388,70,Grodzisk
49130,Swiebodzice,33-407,Cisowa,27,36,Wierzbno
49131,Stargard Szczecinski,74-373,Solidarnosci,115,20,Kozia
49132,Chelmno,84-623,Konstytucji 3 Maja,447,48,Lazienki Krolewskie
49133,Chodziez,38-458,Cmentarna,411,74,Powisle
49134,Garwolin,67-641,Przechodnia,456,46,Niedzwiadek
49135,Katowice,24-028,Rajska,412,41,Kamionek
49136,Czersk,04-747,Gdanska,437,75,Pomiechowek
49137,Czchow,34-541,Lesna,181,17,Sadyba
49138,Swiebodzin,68-544,Wrzosowa,2,81,Czyste
49139,Glogow,53-939,Solidarnosci,298,27,Niedzwiadek
49140,Chojnice,85-253,Palacowa,469,21,Wierzbno
49141,Kety,01-062,Skrajna,106,64,Rakowka-Kaweczyn
49142,Ruda Slaska,19-851,Sadowa,38,73,Stara Milosna
49143,Chorzele,62-502,Wladyslawa Lokietka,80,67,Niedzwiadek
49144,Zabrze,50-017,Golebia,447,19,Natolin
49145,Przemysl,55-582,Srodkowa,323,45,Olesinska
49146,Bytom,76-815,Hallera,181,29,Wesola
49147,Bielsko-Biala,28-771,Pogodna,335,82,Targowek
49148,Grudziadz,05-708,Floriana,238,73,Imielin
49149,Czerniejewo,56-856,Kopernika,493,34,Nadolnik
49150,Krotoszyn,48-062,Miodowa,277,61,Wrzeciono
49151,Ketrzyn,33-717,Podwale,363,81,Skarpa Powsinska
49152,Czaplinek,31-508,Sportowa,228,62,Ochota
49153,Goleniow,61-084,Wiatraczna,95,31,Witolin
49154,Chrzanow,32-467,Piekna,312,35,Czerniakow
49155,Kety,28-329,Wiejska,271,22,Kamionek
49156,Frombork,71-952,Szczesliwa,423,39,Nadolnik
49157,Chrzanow,20-540,Sportowa,442,32,Mokotow Zachodni
49158,Lodz,91-081,Labedzia,97,13,Pomiechowek
49159,Drawno,71-123,Ludowa,288,51,Wierzbno
49160,Frydman,52-477,Norwida,146,61,Srodmiescie
49161,Czerniejewo,24-108,Jarzebinowa,395,26,Nowa Huta
49162,Swidwin,46-126,Sklodowskiej-Curie,473,29,Rembertow
49163,Dabrowa Gornicza,61-694,Kasztanowa,393,49,Bemowo
49164,Tychy,82-458,Dzialkowa,111,21,Ochota
49165,Chojna,40-075,Piaskowa,239,35,Gorny Mokotow
49166,Chojnice,63-613,Skosna,491,80,Saska Kepa
49167,Grudziadz,58-732,Lisia,38,31,Rakowiec
49168,Swidwin,66-935,Osiedlowa,301,50,Kepa Tarchominska
49169,Chocznia,77-176,Reymonta,246,38,Szczesliwice
49170,Opole,38-910,Orzeszkowej,403,56,Rakowiec
49171,Czorsztyn,92-961,Kolejowa,482,57,Ursus
49172,Kutno,74-666,Jaskolcza,68,21,Michalowice
49173,Czarnkow,08-256,Wysoka,456,54,Muranow
49174,Rybnik,08-409,Tulipanowa,85,70,Rembertow
49175,Gostyn,63-709,Powstancow Slaskich,69,66,Wesola
49176,Garczegorze,60-787,Staffa,217,67,Lazienki Krolewskie
49177,Chodziez,88-045,Reymonta,325,50,Czerniakow
49178,Chojno,44-509,Bydgoska,470,19,Gorczewska
49179,Chelmno,46-668,Pomorska,378,21,Jelonki
49180,Dabrowa Gornicza,74-379,Gdanska,231,74,Grodzisk
49181,Stargard Szczecinski,58-413,Slowackiego,119,71,Kabaty
49182,Wloclawek,27-052,Mlynska,289,36,Bielany
49183,Chojno,22-405,Cicha,80,51,Mokotow
49184,Czersk,85-678,Zytnia,224,29,Saska Kepa
49185,Czestochowa,77-979,Kamienna,496,39,Ochota
49186,Rzeszow,62-393,Rynek,400,83,Gorny Mokotow
49187,Bydgoszcz,39-550,Konstytucji 3 Maja,248,57,Niedzwiadek
49188,Jarocin,36-859,Kalinowa,51,33,Kepa Tarchominska
49189,Czarna Bialostocka,28-151,Chmielna,199,65,Gorczewska
49190,Czaplinek,11-928,Golebia,128,70,Olesinska
49191,Ruda Slaska,46-860,Daleka,388,32,Mirow
49192,Choszczno,39-472,Kilinskiego,475,71,Muranow
49193,Chelmno,44-440,Wyspianskiego,39,33,Wlochy
49194,Gardno,53-477,Rejtana,54,40,Rakowka-Kaweczyn
49195,Chelmno,48-832,Broniewskiego,320,72,Niedzwiadek
49196,Elblag,96-191,Krasickiego,62,41,Bemowo
49197,Drezdenko,89-810,Zwyciestwa,123,20,Bartycka
49198,Chocznia,45-519,Owocowa,484,78,Grodzisk
49199,Grudziadz,02-421,Fabryczna,119,67,Gorny Mokotow
49200,Czempin,99-834,Kreta,287,80,Goclaw
49201,Chelmza,39-192,Labedzia,231,59,Praga-Poludnie
49202,Gliwice,07-297,Olchowa,109,15,Nowa Huta
49203,Gostyn,07-361,Dworska,58,39,Natolin
49204,Folk,27-699,Konopnickiej,382,27,Goclaw
49205,Chojna,83-364,Kalinowa,492,83,Lipiny
49206,Gliwice,32-969,Spoldzielcza,371,58,Solec
49207,Ruda Slaska,21-686,Sosnowa,6,20,Kozia
49208,Kartuzy,81-492,Staffa,125,84,Stegny
49209,Mielec,08-576,Rzemieslnicza,453,57,Solec
49210,Kalisz,89-392,Widok,27,44,Bemowo
49211,Szczecin,18-555,Gdanska,62,17,Nadolnik
49212,Sopot,61-006,Morelowa,418,61,Szczesliwice
49213,Duszniki-Zdroj,90-559,Hutnicza,383,50,Gorny Mokotow
49214,Gliwice,06-475,Tulipanowa,409,45,Praga-Poludnie
49215,Torun,62-014,Makuszynskiego,226,22,Praga-Poludnie
49216,Sosnowiec,54-127,Traugutta,146,46,Praga-Polnoc
49217,Drezdenko,63-321,Teczowa,316,63,Zoliborz
49218,Swiebodzice,06-404,Klonowa,358,42,Siekierki
49219,Kutno,89-760,Staffa,89,27,Podgorze
49220,Czaplinek,77-931,Baczynskiego,394,29,Goclaw
49221,Dabrowa Gornicza,43-707,Letniskowa,462,16,Bielany
49222,Drawsko Pomorskie,18-395,Reja,372,32,Kamionek
49223,Krasnik,63-429,Kilinskiego,208,17,Bialoleka
49224,Duszniki-Zdroj,31-469,Okulickiego,362,77,Podgorze
49225,Ciechanow,65-299,Targowa,103,75,Radosna
49226,Ciechanow,31-587,Targowa,343,33,Sluzew
49227,Gdansk,44-853,Prusa,422,27,Sluzew
49228,Chocznia,92-692,Krasickiego,369,26,Mirow
49229,Bialystok,76-438,Kalinowa,75,42,Witolin
49230,Tychy,64-840,Zakole,455,61,Michalowice
49231,Garwolin,24-740,Cisowa,28,26,Czacki
49232,Ciechanow,65-215,Slowicza,404,72,Praga-Poludnie
49233,Ruda Slaska,32-909,Kolejowa,230,26,Saska Kepa
49234,Ciechocinek,87-049,Dolna,278,51,Witolin
49235,Elblag,06-650,Krotka,265,16,Czacki
49236,Koszalin,65-623,Kochanowskiego,491,28,Ochota
49237,Chelmno,71-020,Boczna,216,12,Wawer
49238,Grudziadz,06-679,Staszica,129,26,Jelonki
49239,Chojnice,65-927,Willowa,291,61,Imielin
49240,Grudziadz,87-419,Szczesliwa,129,78,Czyste
49241,Bialystok,17-361,Poprzeczna,473,52,Wygledow
49242,Czorsztyn,19-535,Batalionow Chlopskich,106,82,Podgorze
49243,Gostyn,44-186,Porzeczkowa,450,63,Koszyki
49244,Bialystok,12-201,Rajska,107,12,Czyste
49245,Chrzanow,89-219,Kaszubska,294,39,Stare Miasto
49246,Swidwin,84-491,Mokra,353,13,Stara Milosna
49247,Ketrzyn,27-393,Bursztynowa,446,62,Kepa Tarchominska
49248,Gubin,86-090,Majowa,196,28,Dolny Mokotow
49249,Kielce,25-012,Bukowa,324,77,Rakowka
49250,Wloclawek,22-084,Zytnia,483,13,Srodmiescie
49251,Mielec,89-015,Strumykowa,376,29,Zoliborz
49252,Cieplice,93-273,Wczasowa,475,72,Sadyba
49253,Chelmiec,15-778,Morcinka,196,19,Kabaty
49254,Swiebodzice,38-490,Starowiejska,351,33,Przyczolek Grochowski
49255,Duszniki-Zdroj,30-264,Brzoskwiniowa,425,44,Kaweczyn
49256,Frysztak,69-321,Stolarska,320,56,Grodzisk
49257,Krotoszyn,24-585,Lawendowa,188,15,Muranow Poludniowy
49258,Grudziadz,77-416,Kamienna,21,23,Zoliborz
49259,Czersk,16-388,Polnocna,193,13,Muranow
49260,Czchow,69-843,Lubelska,30,77,Sluzew
49261,Elblag,33-002,Truskawkowa,190,63,Srodmiescie
49262,Garwolin,25-861,Korczaka,348,15,Dolny Mokotow
49263,Jarocin,78-107,Tuwima,464,10,Kaskada
49264,Torun,81-325,Zachodnia,90,43,Kepa Tarchominska
49265,Chorzow,66-434,Teczowa,305,35,Saska Kepa
49266,Czorsztyn,16-166,Zacisze,356,53,Ochota
49267,Klobuck,63-828,Jastrzebia,37,76,Natolin
49268,Drawsko Pomorskie,57-227,Swierkowa,111,28,Stara Ochota
49269,Radom,73-777,Azaliowa,83,34,Szczesliwice
49270,Radom,12-935,Szarych Szeregow,102,30,Marsa
49271,Bielsko-Biala,56-520,Szeroka,350,82,Nadolnik
49272,Kluczbork,75-485,Dzialkowa,395,11,Praga-Poludnie
49273,Gliwice,56-491,Warszawska,281,21,Zoliborz
49274,Koscian,45-245,Niecala,351,83,Przyczolek Grochowski
49275,Elblag,53-115,Jana,32,64,Wierzbno
49276,Grudziadz,46-311,Wyzwolenia,304,15,Bielany
49277,Czarna Woda,13-344,Poludniowa,389,84,Wilcza
49278,Olsztyn,92-763,Dobra,420,58,Grabow
49279,Wloclawek,02-121,Dluga,57,63,Mirow
49280,Legnica,55-205,Walowa,31,28,Stara Ochota
49281,Torun,63-557,Zurawia,12,68,Szczesliwice
49282,Gostynin,01-616,Polnocna,64,41,Przyczolek Grochowski
49283,Czerniejewo,85-219,Sklodowskiej-Curie,442,71,Filtry
49284,Kostrzyn nad Odra,78-643,Daszynskiego,15,41,Grodzisk
49285,Gostynin,93-448,Miodowa,173,25,Mlociny
49286,Elblag,86-618,Dabrowskiej,132,46,Bemowo
49287,Tychy,51-716,Wrzosowa,12,64,Stegny
49288,Poznan,33-455,Labedzia,333,76,Grabow
49289,Radom,13-921,Wybickiego,313,50,Natolin
49290,Chrzanow,29-079,Tylna,17,45,Filtry
49291,Dziwnowek,43-558,Szkolna,110,66,Rakowka
49292,Dubiecko,26-189,Warszawska,21,79,Rakowiec
