7271,LightGray Finland,122,2007-10-23,2025-01-31,22102
7272,LightGrey Finland,364,2005-12-20,2025-03-08,21760
7273,LightGreen Finland,553,2007-03-22,2029-06-21,24575
7274,LightPink Finland,245,2006-08-02,2029-02-12,30432
7275,LightSalmon Finland,243,2006-01-11,2026-02-20,30078
7276,LightSeaGreen Finland,154,2008-12-13,2026-12-24,29732
7277,LightSkyBlue Finland,105,2008-10-19,2029-10-29,12427
7278,LightSlateGray Finland,160,2007-03-28,2026-01-25,16617
7279,LightSlateGrey Finland,203,2006-06-04,2029-05-10,31620
7280,LightSteelBlue Finland,435,2009-05-04,2025-03-09,5660
7281,LightYellow Finland,249,2006-08-14,2026-05-10,36
7282,Lime Finland,377,2006-01-30,2027-02-03,16665
7283,LimeGreen Finland,103,2006-01-06,2025-12-24,41751
7284,Linen Finland,123,2006-12-31,2029-06-23,29403
7285,Magenta Finland,486,2006-03-24,2027-09-22,8354
7286,Maroon Finland,258,2008-02-26,2027-06-07,28805
7287,MediumAquaMarine Finland,250,2008-03-13,2026-07-16,15805
7288,MediumBlue Finland,374,2009-07-03,2025-03-02,5859
7289,MediumOrchid Finland,372,2007-05-30,2025-09-01,32884
7290,MediumPurple Finland,164,2007-05-14,2027-11-14,34938
7291,MediumSeaGreen Finland,442,2007-09-27,2028-08-25,5185
7292,MediumSlateBlue Finland,238,2007-04-27,2024-08-12,15669
7293,MediumSpringGreen Finland,258,2009-08-31,2026-05-27,30637
7294,MediumTurquoise Finland,257,2006-12-28,2028-11-18,7408
7295,MediumVioletRed Finland,194,2008-01-21,2028-04-22,32889
7296,MidnightBlue Finland,231,2007-11-02,2024-07-21,31562
7297,MintCream Finland,130,2008-11-07,2029-12-31,19586
7298,MistyRose Finland,488,2007-10-13,2026-11-06,16406
7299,Moccasin Finland,412,2009-08-19,2024-07-26,12601
7300,AliceBlue Fiji,571,2005-04-18,2024-08-28,12848
7301,AntiqueWhite Fiji,390,2009-02-23,2025-07-19,9391
7302,Aqua Fiji,228,2008-07-12,2028-08-20,14628
7303,Aquamarine Fiji,219,2008-03-10,2024-09-11,12352
7304,Azure Fiji,333,2006-03-09,2029-05-09,5973
7305,Beige Fiji,410,2009-03-28,2028-05-19,4245
7306,Bisque Fiji,454,2006-05-21,2029-05-15,34235
7307,Black Fiji,380,2005-11-17,2027-01-08,24883
7308,BlanchedAlmond Fiji,541,2009-02-20,2028-05-10,38373
7309,Blue Fiji,447,2008-02-15,2026-06-03,1160
7310,BlueViolet Fiji,540,2006-02-10,2029-07-02,26328
7311,Brown Fiji,491,2008-06-28,2029-02-26,25376
7312,BurlyWood Fiji,599,2006-07-25,2024-08-09,23258
7313,CadetBlue Fiji,560,2009-09-14,2027-10-07,19432
7314,Chartreuse Fiji,393,2009-08-05,2028-08-30,5202
7315,Chocolate Fiji,378,2005-03-09,2026-07-02,39972
7316,Coral Fiji,291,2009-07-31,2024-01-16,36263
7317,CornflowerBlue Fiji,555,2009-08-14,2029-05-08,1237
7318,Cornsilk Fiji,257,2009-08-19,2026-01-02,13429
7319,Crimson Fiji,258,2005-09-06,2026-08-14,20763
7320,Cyan Fiji,478,2006-06-01,2028-08-03,41817
7321,DarkBlue Fiji,250,2007-05-15,2028-11-25,12883
7322,DarkCyan Fiji,157,2007-10-08,2026-12-02,34358
7323,DarkGoldenRod Fiji,310,2009-04-06,2029-02-08,5666
7324,DarkGray Fiji,256,2009-11-09,2026-03-05,21974
7325,DarkGrey Fiji,478,2007-01-10,2029-07-07,15061
7326,DarkGreen Fiji,534,2009-11-03,2024-09-28,19818
7327,DarkKhaki Fiji,123,2009-05-15,2027-04-27,41703
7328,DarkMagenta Fiji,504,2008-09-25,2027-04-18,16290
7329,DarkOliveGreen Fiji,443,2009-09-18,2029-09-29,18860
7330,DarkOrange Fiji,505,2009-07-18,2025-11-02,31996
7331,DarkOrchid Fiji,419,2009-12-05,2029-06-10,2922
7332,DarkRed Fiji,534,2008-10-17,2029-10-20,15689
7333,DarkSalmon Fiji,163,2007-08-02,2029-01-17,11232
7334,DarkSeaGreen Fiji,199,2005-07-11,2027-06-15,10280
7335,DarkSlateBlue Fiji,518,2006-01-13,2026-01-10,1697
7336,DarkSlateGray Fiji,227,2005-09-06,2028-10-11,21193
7337,DarkSlateGrey Fiji,269,2007-12-04,2026-04-06,15175
7338,DarkTurquoise Fiji,343,2009-04-20,2026-03-12,10884
7339,DarkViolet Fiji,364,2007-04-13,2025-10-11,15574
7340,DeepPink Fiji,271,2006-03-10,2025-08-08,25926
7341,DeepSkyBlue Fiji,482,2009-06-25,2027-08-10,24813
7342,DimGray Fiji,346,2006-06-28,2024-04-13,38413
7343,DimGrey Fiji,280,2005-06-28,2026-03-08,5863
7344,DodgerBlue Fiji,544,2005-11-27,2024-08-05,9051
7345,FireBrick Fiji,106,2007-09-11,2028-09-03,34439
7346,FloralWhite Fiji,385,2009-12-29,2026-07-14,8120
7347,ForestGreen Fiji,534,2008-03-10,2029-07-24,40946
7348,Fuchsia Fiji,530,2005-08-02,2027-12-24,7757
7349,Gainsboro Fiji,214,2005-07-04,2026-01-23,39797
7350,GhostWhite Fiji,432,2005-11-08,2025-03-01,29867
7351,Gold Fiji,439,2006-04-16,2024-11-07,38377
7352,GoldenRod Fiji,377,2005-11-02,2025-11-13,29314
7353,Gray Fiji,131,2006-06-13,2024-08-29,9497
7354,Grey Fiji,223,2006-11-11,2025-03-28,30230
7355,Green Fiji,172,2006-05-26,2027-10-25,5171
7356,GreenYellow Fiji,337,2006-05-29,2025-03-12,14596
7357,HoneyDew Fiji,325,2006-12-11,2029-02-19,27842
7358,HotPink Fiji,355,2007-01-23,2025-05-29,19481
7359,IndianRed Fiji,300,2008-06-03,2027-08-17,3627
7360,Indigo Fiji,370,2005-09-13,2029-01-14,30838
7361,Ivory Fiji,466,2009-04-25,2028-01-29,11452
7362,Khaki Fiji,324,2007-10-20,2028-12-24,7563
7363,Lavender Fiji,151,2008-09-08,2029-12-17,32589
7364,LavenderBlush Fiji,284,2007-04-12,2024-12-31,30183
7365,LawnGreen Fiji,509,2006-01-16,2028-09-04,40615
7366,LemonChiffon Fiji,430,2009-01-09,2026-02-25,25257
7367,LightBlue Fiji,542,2009-07-04,2027-02-01,440
7368,LightCoral Fiji,307,2006-08-31,2024-02-10,40678
7369,LightCyan Fiji,394,2005-07-21,2025-01-30,23596
7370,LightGoldenRodYellow Fiji,299,2009-02-08,2028-03-29,38447
7371,LightGray Fiji,469,2005-01-12,2029-06-25,36980
7372,LightGrey Fiji,100,2005-08-23,2028-10-15,23024
7373,LightGreen Fiji,504,2008-10-20,2027-04-29,38800
7374,LightPink Fiji,428,2006-07-14,2028-10-22,34175
7375,LightSalmon Fiji,298,2005-05-01,2028-11-08,37075
7376,LightSeaGreen Fiji,259,2005-05-15,2024-08-16,7684
7377,LightSkyBlue Fiji,445,2009-07-17,2029-05-26,38098
7378,LightSlateGray Fiji,566,2007-10-09,2026-06-21,29235
7379,LightSlateGrey Fiji,210,2007-05-18,2024-12-21,17732
7380,LightSteelBlue Fiji,356,2005-08-17,2026-07-11,16523
7381,LightYellow Fiji,591,2006-09-08,2027-07-13,31512
7382,Lime Fiji,292,2009-01-28,2026-06-24,5084
7383,LimeGreen Fiji,261,2005-03-11,2027-12-07,28815
7384,Linen Fiji,154,2008-11-13,2024-06-30,23114
7385,Magenta Fiji,254,2009-02-27,2028-10-29,26857
7386,Maroon Fiji,295,2005-07-05,2025-11-23,3205
7387,MediumAquaMarine Fiji,431,2008-08-14,2029-06-08,11270
7388,MediumBlue Fiji,572,2005-07-12,2026-12-25,23985
7389,MediumOrchid Fiji,138,2005-08-30,2028-09-18,15686
7390,MediumPurple Fiji,157,2007-10-01,2025-02-26,2775
7391,MediumSeaGreen Fiji,280,2008-12-02,2026-08-06,2750
7392,MediumSlateBlue Fiji,355,2008-11-03,2026-07-19,41323
7393,MediumSpringGreen Fiji,404,2009-01-11,2024-06-15,36586
7394,MediumTurquoise Fiji,137,2009-09-06,2024-05-31,2362
7395,MediumVioletRed Fiji,331,2008-01-03,2025-02-07,42604
7396,MidnightBlue Fiji,294,2005-09-15,2026-07-27,16268
7397,MintCream Fiji,132,2008-01-14,2026-10-05,20730
7398,MistyRose Fiji,422,2008-05-03,2027-04-29,16949
7399,Moccasin Fiji,278,2005-11-30,2024-12-02,25689
7400,AliceBlue Falkland Islands (Malvinas),378,2009-02-20,2028-03-14,1768
7401,AntiqueWhite Falkland Islands (Malvinas),460,2009-10-06,2029-07-17,15841
7402,Aqua Falkland Islands (Malvinas),208,2005-04-04,2025-07-14,12118
7403,Aquamarine Falkland Islands (Malvinas),528,2006-05-11,2029-03-11,16971
7404,Azure Falkland Islands (Malvinas),474,2009-12-20,2024-09-03,21003
7405,Beige Falkland Islands (Malvinas),315,2008-02-14,2026-08-29,19559
7406,Bisque Falkland Islands (Malvinas),181,2005-06-26,2029-12-11,16393
7407,Black Falkland Islands (Malvinas),179,2005-12-03,2024-07-31,25732
7408,BlanchedAlmond Falkland Islands (Malvinas),438,2007-12-08,2027-05-24,19510
7409,Blue Falkland Islands (Malvinas),512,2007-09-15,2024-11-02,19263
7410,BlueViolet Falkland Islands (Malvinas),351,2006-02-20,2024-10-19,11924
7411,Brown Falkland Islands (Malvinas),407,2006-04-05,2027-08-05,31768
7412,BurlyWood Falkland Islands (Malvinas),387,2005-12-13,2027-05-28,34642
7413,CadetBlue Falkland Islands (Malvinas),476,2008-09-07,2026-03-03,6323
7414,Chartreuse Falkland Islands (Malvinas),477,2008-03-07,2027-02-08,40741
7415,Chocolate Falkland Islands (Malvinas),369,2009-02-03,2029-09-14,37107
7416,Coral Falkland Islands (Malvinas),571,2009-10-19,2027-02-19,36100
7417,CornflowerBlue Falkland Islands (Malvinas),103,2005-01-09,2029-10-05,27012
7418,Cornsilk Falkland Islands (Malvinas),349,2007-11-09,2029-06-27,26037
7419,Crimson Falkland Islands (Malvinas),331,2009-01-15,2029-07-05,38605
7420,Cyan Falkland Islands (Malvinas),373,2006-03-10,2029-09-08,26276
7421,DarkBlue Falkland Islands (Malvinas),565,2007-12-11,2028-05-13,25296
7422,DarkCyan Falkland Islands (Malvinas),406,2005-11-13,2025-06-06,23678
7423,DarkGoldenRod Falkland Islands (Malvinas),299,2005-10-05,2028-08-14,40737
7424,DarkGray Falkland Islands (Malvinas),561,2009-07-09,2025-03-03,14239
7425,DarkGrey Falkland Islands (Malvinas),138,2009-11-08,2029-06-10,8876
7426,DarkGreen Falkland Islands (Malvinas),468,2009-02-28,2025-08-06,27344
7427,DarkKhaki Falkland Islands (Malvinas),277,2008-07-08,2027-10-13,20326
7428,DarkMagenta Falkland Islands (Malvinas),146,2009-09-22,2027-02-11,31910
7429,DarkOliveGreen Falkland Islands (Malvinas),327,2008-10-28,2024-10-18,5777
7430,DarkOrange Falkland Islands (Malvinas),384,2009-04-13,2027-03-21,7194
7431,DarkOrchid Falkland Islands (Malvinas),407,2007-06-12,2026-12-27,1742
7432,DarkRed Falkland Islands (Malvinas),493,2009-10-16,2028-11-15,27600
7433,DarkSalmon Falkland Islands (Malvinas),179,2008-12-16,2029-12-13,13048
7434,DarkSeaGreen Falkland Islands (Malvinas),507,2006-08-04,2029-07-17,16926
7435,DarkSlateBlue Falkland Islands (Malvinas),202,2009-10-28,2029-06-04,7601
7436,DarkSlateGray Falkland Islands (Malvinas),305,2009-11-25,2029-09-25,9268
7437,DarkSlateGrey Falkland Islands (Malvinas),542,2009-11-02,2028-08-08,32780
7438,DarkTurquoise Falkland Islands (Malvinas),258,2006-12-03,2029-01-01,6610
7439,DarkViolet Falkland Islands (Malvinas),380,2008-08-05,2025-08-14,18395
7440,DeepPink Falkland Islands (Malvinas),229,2006-10-18,2027-10-27,33046
7441,DeepSkyBlue Falkland Islands (Malvinas),206,2005-06-16,2029-10-20,21099
7442,DimGray Falkland Islands (Malvinas),200,2007-03-11,2027-07-10,3194
7443,DimGrey Falkland Islands (Malvinas),255,2005-04-19,2024-12-06,33593
7444,DodgerBlue Falkland Islands (Malvinas),351,2006-06-25,2028-10-12,40093
7445,FireBrick Falkland Islands (Malvinas),119,2008-01-29,2025-04-11,23256
7446,FloralWhite Falkland Islands (Malvinas),208,2007-02-16,2026-12-20,9180
7447,ForestGreen Falkland Islands (Malvinas),596,2008-08-20,2024-08-21,12804
7448,Fuchsia Falkland Islands (Malvinas),399,2007-11-17,2028-05-13,4484
7449,Gainsboro Falkland Islands (Malvinas),431,2008-10-13,2029-04-05,23024
7450,GhostWhite Falkland Islands (Malvinas),586,2005-01-04,2028-02-06,24733
7451,Gold Falkland Islands (Malvinas),379,2006-09-30,2025-02-14,3226
7452,GoldenRod Falkland Islands (Malvinas),285,2006-08-30,2024-06-21,25818
7453,Gray Falkland Islands (Malvinas),302,2009-12-10,2025-09-27,7900
7454,Grey Falkland Islands (Malvinas),315,2006-09-19,2029-04-09,8977
7455,Green Falkland Islands (Malvinas),129,2008-11-05,2027-11-11,8591
7456,GreenYellow Falkland Islands (Malvinas),254,2009-05-04,2024-06-01,25840
7457,HoneyDew Falkland Islands (Malvinas),133,2008-09-27,2024-10-08,18766
7458,HotPink Falkland Islands (Malvinas),471,2009-10-25,2028-12-05,20355
7459,IndianRed Falkland Islands (Malvinas),423,2006-09-21,2027-11-15,1963
7460,Indigo Falkland Islands (Malvinas),362,2008-04-27,2025-07-11,1379
7461,Ivory Falkland Islands (Malvinas),146,2008-04-05,2026-09-07,16362
7462,Khaki Falkland Islands (Malvinas),266,2007-12-07,2028-10-19,127
7463,Lavender Falkland Islands (Malvinas),284,2006-11-16,2029-11-07,12905
7464,LavenderBlush Falkland Islands (Malvinas),209,2009-04-19,2028-02-20,23306
7465,LawnGreen Falkland Islands (Malvinas),191,2008-12-09,2027-04-02,20945
7466,LemonChiffon Falkland Islands (Malvinas),452,2005-02-08,2027-10-16,28509
7467,LightBlue Falkland Islands (Malvinas),590,2008-01-08,2028-05-02,18999
7468,LightCoral Falkland Islands (Malvinas),260,2005-10-22,2027-05-29,32968
7469,LightCyan Falkland Islands (Malvinas),302,2009-06-11,2025-11-04,39580
7470,LightGoldenRodYellow Falkland Islands (Malvinas),518,2008-10-06,2026-12-05,18773
7471,LightGray Falkland Islands (Malvinas),445,2008-03-27,2028-07-04,21855
7472,LightGrey Falkland Islands (Malvinas),495,2009-11-15,2028-08-22,25080
7473,LightGreen Falkland Islands (Malvinas),289,2005-08-26,2027-12-26,31888
7474,LightPink Falkland Islands (Malvinas),157,2009-09-30,2027-04-06,29544
7475,LightSalmon Falkland Islands (Malvinas),482,2006-11-30,2026-09-16,6000
7476,LightSeaGreen Falkland Islands (Malvinas),565,2006-11-08,2024-03-24,30580
7477,LightSkyBlue Falkland Islands (Malvinas),479,2007-08-15,2026-02-23,4809
7478,LightSlateGray Falkland Islands (Malvinas),449,2008-10-30,2028-12-17,6057
7479,LightSlateGrey Falkland Islands (Malvinas),230,2005-06-20,2029-07-28,33333
7480,LightSteelBlue Falkland Islands (Malvinas),212,2006-11-07,2027-10-08,41659
7481,LightYellow Falkland Islands (Malvinas),210,2005-10-12,2026-07-10,953
7482,Lime Falkland Islands (Malvinas),360,2005-04-25,2027-05-20,26068
7483,LimeGreen Falkland Islands (Malvinas),449,2009-04-04,2025-06-16,32505
7484,Linen Falkland Islands (Malvinas),525,2008-03-06,2024-12-23,20738
7485,Magenta Falkland Islands (Malvinas),389,2006-11-06,2027-03-23,21945
7486,Maroon Falkland Islands (Malvinas),169,2009-09-15,2025-05-02,5752
7487,MediumAquaMarine Falkland Islands (Malvinas),485,2006-08-18,2028-11-07,27919
7488,MediumBlue Falkland Islands (Malvinas),468,2009-10-14,2026-10-22,470
7489,MediumOrchid Falkland Islands (Malvinas),418,2006-12-26,2027-03-07,1606
7490,MediumPurple Falkland Islands (Malvinas),383,2009-02-23,2026-12-02,4845
7491,MediumSeaGreen Falkland Islands (Malvinas),526,2008-11-20,2025-09-30,1944
7492,MediumSlateBlue Falkland Islands (Malvinas),511,2009-12-28,2024-01-10,35389
7493,MediumSpringGreen Falkland Islands (Malvinas),246,2007-01-03,2025-07-16,20125
7494,MediumTurquoise Falkland Islands (Malvinas),584,2008-07-11,2024-09-02,18230
7495,MediumVioletRed Falkland Islands (Malvinas),450,2009-04-13,2024-12-18,7545
7496,MidnightBlue Falkland Islands (Malvinas),483,2008-01-06,2027-10-13,40410
7497,MintCream Falkland Islands (Malvinas),585,2005-05-11,2026-04-01,1332
7498,MistyRose Falkland Islands (Malvinas),112,2005-09-15,2029-06-13,8934
7499,Moccasin Falkland Islands (Malvinas),509,2007-03-08,2027-01-04,26615
7500,AliceBlue France,325,2005-06-18,2024-10-25,13840
7501,AntiqueWhite France,305,2009-03-11,2029-07-23,4958
7502,Aqua France,143,2007-01-07,2029-10-27,4190
7503,Aquamarine France,236,2005-11-22,2026-08-31,10885
7504,Azure France,274,2006-01-24,2029-06-27,33560
7505,Beige France,219,2007-08-02,2029-02-17,31611
7506,Bisque France,169,2006-03-24,2029-12-14,40828
7507,Black France,459,2007-08-04,2029-04-16,6286
7508,BlanchedAlmond France,584,2009-12-05,2025-10-11,30218
7509,Blue France,501,2008-01-28,2025-10-21,9616
7510,BlueViolet France,411,2007-06-29,2025-02-16,42430
7511,Brown France,546,2005-06-15,2028-11-30,29580
7512,BurlyWood France,599,2005-09-22,2025-12-29,18277
7513,CadetBlue France,179,2008-07-24,2025-07-15,992
7514,Chartreuse France,283,2005-02-14,2028-01-16,41515
7515,Chocolate France,435,2007-11-10,2024-09-15,671
7516,Coral France,288,2007-05-05,2029-07-30,23417
7517,CornflowerBlue France,535,2005-03-29,2026-05-14,16147
7518,Cornsilk France,371,2005-12-17,2024-12-23,39390
7519,Crimson France,387,2008-03-23,2026-09-11,25675
7520,Cyan France,391,2005-03-20,2026-11-14,2996
7521,DarkBlue France,179,2009-04-06,2029-11-04,38423
7522,DarkCyan France,100,2007-08-03,2024-10-08,6187
7523,DarkGoldenRod France,336,2007-02-04,2024-05-04,35240
7524,DarkGray France,477,2005-01-24,2024-03-26,31761
7525,DarkGrey France,510,2009-04-17,2026-09-07,39309
7526,DarkGreen France,462,2009-03-04,2029-05-02,3435
7527,DarkKhaki France,486,2005-02-25,2028-02-19,18797
7528,DarkMagenta France,536,2008-01-29,2029-06-15,17203
7529,DarkOliveGreen France,347,2006-04-28,2025-09-14,31052
7530,DarkOrange France,281,2005-05-08,2024-08-26,28052
7531,DarkOrchid France,198,2009-06-20,2026-10-02,34431
7532,DarkRed France,333,2006-02-09,2026-09-21,30046
7533,DarkSalmon France,581,2005-04-24,2026-03-10,40298
7534,DarkSeaGreen France,525,2008-11-12,2024-01-01,32724
7535,DarkSlateBlue France,274,2008-09-05,2027-05-13,12926
7536,DarkSlateGray France,174,2008-08-08,2024-05-24,27531
7537,DarkSlateGrey France,583,2009-06-10,2029-03-02,22561
7538,DarkTurquoise France,293,2006-04-23,2029-12-17,38127
7539,DarkViolet France,417,2009-10-18,2027-03-20,8717
7540,DeepPink France,177,2009-09-09,2024-03-28,13075
7541,DeepSkyBlue France,171,2007-05-13,2025-02-28,24155
7542,DimGray France,107,2008-07-23,2024-07-12,25110
7543,DimGrey France,305,2006-04-24,2028-05-17,31767
7544,DodgerBlue France,592,2009-03-24,2026-05-20,11203
7545,FireBrick France,447,2005-10-28,2027-03-25,6480
7546,FloralWhite France,168,2008-11-24,2024-04-11,25263
7547,ForestGreen France,234,2008-10-24,2027-08-23,35759
7548,Fuchsia France,215,2007-07-30,2029-05-19,32724
7549,Gainsboro France,498,2005-06-29,2029-05-16,23515
7550,GhostWhite France,503,2008-08-29,2024-08-17,11558
7551,Gold France,531,2008-01-23,2028-11-23,22590
7552,GoldenRod France,221,2006-10-03,2026-05-18,22269
7553,Gray France,127,2007-07-25,2025-05-19,9246
7554,Grey France,567,2007-04-24,2024-05-21,27506
7555,Green France,580,2007-01-30,2028-01-23,14195
7556,GreenYellow France,302,2009-04-05,2025-03-06,19293
7557,HoneyDew France,345,2008-03-27,2024-10-08,40399
7558,HotPink France,290,2007-12-09,2027-08-08,41099
7559,IndianRed France,316,2008-07-11,2027-11-23,40913
7560,Indigo France,277,2005-12-16,2028-02-16,24258
7561,Ivory France,439,2007-09-23,2027-04-24,3669
7562,Khaki France,436,2006-11-04,2025-04-07,423
7563,Lavender France,409,2006-03-21,2024-03-06,41556
7564,LavenderBlush France,470,2009-10-24,2027-03-13,38498
7565,LawnGreen France,111,2006-01-01,2029-02-12,18296
7566,LemonChiffon France,151,2009-09-22,2024-11-23,17924
7567,LightBlue France,324,2009-11-24,2024-11-17,7886
7568,LightCoral France,558,2005-01-10,2026-08-30,4235
7569,LightCyan France,463,2008-12-04,2027-10-16,1418
7570,LightGoldenRodYellow France,276,2008-08-01,2028-12-02,41258
7571,LightGray France,593,2007-12-20,2028-11-29,33593
7572,LightGrey France,415,2009-01-03,2029-11-05,23794
7573,LightGreen France,399,2009-09-15,2026-07-08,16387
7574,LightPink France,191,2007-11-11,2025-01-31,2798
7575,LightSalmon France,532,2006-03-29,2027-05-28,42072
7576,LightSeaGreen France,187,2005-10-18,2028-01-15,28170
7577,LightSkyBlue France,104,2009-05-25,2027-11-06,31337
7578,LightSlateGray France,294,2009-09-07,2026-12-17,24339
7579,LightSlateGrey France,416,2008-10-01,2028-02-29,36864
7580,LightSteelBlue France,416,2005-06-14,2025-01-08,20552
7581,LightYellow France,316,2009-04-08,2025-10-22,30615
7582,Lime France,403,2007-09-08,2026-03-22,9864
7583,LimeGreen France,205,2006-11-10,2027-01-13,20070
7584,Linen France,551,2005-05-23,2027-09-26,34666
7585,Magenta France,212,2006-02-06,2028-04-12,41330
7586,Maroon France,161,2005-12-25,2026-09-20,27112
7587,MediumAquaMarine France,597,2007-11-06,2025-09-02,30816
7588,MediumBlue France,486,2006-07-20,2027-11-04,23842
7589,MediumOrchid France,486,2009-02-14,2025-10-25,28735
7590,MediumPurple France,225,2005-04-18,2026-07-12,17680
7591,MediumSeaGreen France,329,2009-02-15,2029-06-11,13301
7592,MediumSlateBlue France,319,2007-11-03,2027-09-19,21652
7593,MediumSpringGreen France,503,2006-01-28,2026-09-01,15383
7594,MediumTurquoise France,105,2005-12-27,2026-09-16,1187
7595,MediumVioletRed France,299,2007-08-08,2029-09-17,15867
7596,MidnightBlue France,149,2009-09-16,2027-07-20,13863
7597,MintCream France,113,2006-11-27,2026-11-26,18875
7598,MistyRose France,133,2005-03-03,2025-05-06,14278
7599,Moccasin France,441,2008-08-04,2025-06-25,15490
7600,AliceBlue Faroe Islands,140,2008-03-22,2024-09-25,21937
7601,AntiqueWhite Faroe Islands,340,2005-12-04,2024-03-01,25040
7602,Aqua Faroe Islands,462,2006-01-14,2024-10-11,18341
7603,Aquamarine Faroe Islands,181,2009-05-20,2029-02-05,21416
7604,Azure Faroe Islands,152,2007-05-22,2027-11-22,27003
7605,Beige Faroe Islands,319,2008-08-09,2029-06-16,40401
7606,Bisque Faroe Islands,502,2007-02-01,2029-10-07,12148
7607,Black Faroe Islands,541,2005-02-07,2029-11-17,2330
7608,BlanchedAlmond Faroe Islands,149,2007-05-10,2024-09-10,31856
7609,Blue Faroe Islands,486,2005-09-11,2029-04-06,42256
7610,BlueViolet Faroe Islands,100,2005-10-24,2026-11-19,2474
7611,Brown Faroe Islands,273,2008-02-17,2025-02-15,3315
7612,BurlyWood Faroe Islands,461,2007-01-21,2029-08-12,38505
7613,CadetBlue Faroe Islands,433,2006-08-17,2028-04-29,16370
7614,Chartreuse Faroe Islands,453,2009-12-27,2026-11-18,25163
7615,Chocolate Faroe Islands,532,2005-06-22,2025-02-27,371
7616,Coral Faroe Islands,592,2007-06-14,2025-04-05,13417
7617,CornflowerBlue Faroe Islands,150,2008-08-14,2026-01-11,27882
7618,Cornsilk Faroe Islands,318,2007-12-01,2026-01-16,33923
7619,Crimson Faroe Islands,198,2006-10-14,2029-04-26,717
7620,Cyan Faroe Islands,234,2009-11-08,2028-05-27,40745
7621,DarkBlue Faroe Islands,509,2006-03-29,2027-10-26,13677
7622,DarkCyan Faroe Islands,266,2006-09-08,2029-05-19,42317
7623,DarkGoldenRod Faroe Islands,308,2009-01-08,2028-12-14,18392
7624,DarkGray Faroe Islands,146,2005-10-21,2026-11-13,954
7625,DarkGrey Faroe Islands,174,2005-04-21,2027-07-24,32922
7626,DarkGreen Faroe Islands,210,2005-03-17,2028-10-10,26579
7627,DarkKhaki Faroe Islands,472,2009-10-18,2024-03-02,2664
7628,DarkMagenta Faroe Islands,350,2007-10-14,2024-02-05,9182
7629,DarkOliveGreen Faroe Islands,586,2009-08-24,2024-10-31,32293
7630,DarkOrange Faroe Islands,316,2008-08-07,2025-07-23,30908
7631,DarkOrchid Faroe Islands,251,2008-09-17,2026-10-25,36741
7632,DarkRed Faroe Islands,262,2005-06-09,2029-12-10,28343
7633,DarkSalmon Faroe Islands,578,2008-05-19,2024-01-11,20623
7634,DarkSeaGreen Faroe Islands,122,2007-11-07,2025-11-27,36319
7635,DarkSlateBlue Faroe Islands,545,2008-07-02,2029-05-29,14766
7636,DarkSlateGray Faroe Islands,250,2008-07-02,2025-04-13,14799
7637,DarkSlateGrey Faroe Islands,124,2008-05-08,2028-12-25,5256
7638,DarkTurquoise Faroe Islands,529,2009-03-12,2028-05-01,22352
7639,DarkViolet Faroe Islands,257,2007-12-13,2025-12-04,8668
7640,DeepPink Faroe Islands,590,2006-03-02,2025-04-08,20412
7641,DeepSkyBlue Faroe Islands,557,2008-03-08,2029-04-01,7134
7642,DimGray Faroe Islands,400,2005-04-28,2027-04-03,9964
7643,DimGrey Faroe Islands,260,2009-04-19,2027-09-24,9020
7644,DodgerBlue Faroe Islands,513,2007-02-19,2024-07-05,7466
7645,FireBrick Faroe Islands,507,2006-09-28,2024-07-04,23386
7646,FloralWhite Faroe Islands,165,2008-03-13,2026-04-27,24672
7647,ForestGreen Faroe Islands,442,2008-02-02,2028-04-10,22579
7648,Fuchsia Faroe Islands,470,2008-10-07,2024-01-02,1552
7649,Gainsboro Faroe Islands,278,2006-07-05,2027-09-13,10962
7650,GhostWhite Faroe Islands,565,2006-04-17,2028-02-28,408
7651,Gold Faroe Islands,449,2007-02-14,2025-11-04,15377
7652,GoldenRod Faroe Islands,349,2009-07-22,2027-01-16,32757
7653,Gray Faroe Islands,330,2009-01-06,2025-10-04,40307
7654,Grey Faroe Islands,545,2008-06-19,2026-09-17,25671
7655,Green Faroe Islands,406,2005-07-13,2028-02-14,42255
7656,GreenYellow Faroe Islands,324,2008-09-07,2026-09-15,21822
7657,HoneyDew Faroe Islands,559,2009-02-22,2025-02-11,27933
7658,HotPink Faroe Islands,249,2008-06-21,2024-04-13,28721
7659,IndianRed Faroe Islands,455,2006-05-06,2029-09-06,24849
7660,Indigo Faroe Islands,124,2005-01-22,2028-09-16,215
7661,Ivory Faroe Islands,288,2009-10-14,2027-01-25,8026
7662,Khaki Faroe Islands,498,2007-12-27,2025-05-01,20442
7663,Lavender Faroe Islands,456,2007-02-27,2027-07-23,1922
7664,LavenderBlush Faroe Islands,185,2009-05-25,2026-09-02,13181
7665,LawnGreen Faroe Islands,279,2008-09-16,2027-12-29,31051
7666,LemonChiffon Faroe Islands,476,2008-09-14,2026-06-26,5637
7667,LightBlue Faroe Islands,382,2006-08-30,2024-06-06,21232
7668,LightCoral Faroe Islands,314,2005-11-22,2026-07-10,15801
7669,LightCyan Faroe Islands,273,2008-02-20,2026-12-26,25440
7670,LightGoldenRodYellow Faroe Islands,584,2006-03-06,2024-07-09,12663
7671,LightGray Faroe Islands,575,2008-10-21,2026-04-13,35325
7672,LightGrey Faroe Islands,550,2009-02-17,2028-12-15,36000
