2793,2017,110,Entrepreneurship
2794,2018,50,Media Literacy
2795,2019,125,Environmental Science
2796,2020,45,Computer Programming
2797,2021,85,Global Studies
2798,2022,170,Computer Programming
2799,2023,160,Media Literacy
2800,2010,120,Environmental Science
2801,2011,160,Environmental Science
2802,2012,35,Media Literacy
2803,2013,135,Public Speaking
2804,2014,70,Emotional Intelligence
2805,2015,115,Computer Programming
2806,2016,55,Computer Programming
2807,2017,80,Global Studies
2808,2018,160,Financial Literacy
2809,2019,60,Public Speaking
2810,2020,125,Media Literacy
2811,2021,185,Creative Writing
2812,2022,80,Public Speaking
2813,2023,125,Financial Literacy
2814,2010,155,Computer Programming
2815,2011,140,Entrepreneurship
2816,2012,50,Emotional Intelligence
2817,2013,180,Public Speaking
2818,2014,150,Philosophy
2819,2015,125,Global Studies
2820,2016,30,Environmental Science
2821,2017,195,Environmental Science
2822,2018,150,Media Literacy
2823,2019,150,Media Literacy
2824,2020,150,Media Literacy
2825,2021,135,Environmental Science
2826,2022,150,Global Studies
2827,2023,105,Environmental Science
2828,2010,140,Financial Literacy
2829,2011,110,Global Studies
2830,2012,135,Philosophy
2831,2013,190,Entrepreneurship
2832,2014,130,Computer Programming
2833,2015,100,Entrepreneurship
2834,2016,175,Environmental Science
2835,2017,40,Financial Literacy
2836,2018,40,Philosophy
2837,2019,55,Entrepreneurship
2838,2020,90,Financial Literacy
2839,2021,180,Global Studies
2840,2022,75,Creative Writing
2841,2023,65,Financial Literacy
2842,2010,120,Global Studies
2843,2011,100,Financial Literacy
2844,2012,55,Creative Writing
2845,2013,110,Philosophy
2846,2014,185,Financial Literacy
2847,2015,160,Media Literacy
2848,2016,105,Public Speaking
2849,2017,135,Environmental Science
2850,2018,175,Emotional Intelligence
2851,2019,65,Financial Literacy
2852,2020,85,Entrepreneurship
2853,2021,195,Media Literacy
2854,2022,175,Computer Programming
2855,2023,45,Public Speaking
2856,2010,180,Environmental Science
2857,2011,50,Media Literacy
2858,2012,165,Public Speaking
2859,2013,160,Media Literacy
2860,2014,60,Emotional Intelligence
2861,2015,170,Creative Writing
2862,2016,125,Global Studies
2863,2017,160,Entrepreneurship
2864,2018,195,Philosophy
2865,2019,40,Computer Programming
2866,2020,125,Entrepreneurship
2867,2021,60,Financial Literacy
2868,2022,135,Emotional Intelligence
2869,2023,155,Environmental Science
2870,2010,80,Creative Writing
2871,2011,30,Financial Literacy
2872,2012,110,Creative Writing
2873,2013,150,Media Literacy
2874,2014,135,Environmental Science
2875,2015,30,Public Speaking
2876,2016,160,Media Literacy
2877,2017,180,Media Literacy
2878,2018,40,Media Literacy
2879,2019,115,Environmental Science
2880,2020,30,Media Literacy
2881,2021,115,Media Literacy
2882,2022,175,Media Literacy
2883,2023,50,Public Speaking
2884,2010,85,Philosophy
2885,2011,75,Entrepreneurship
2886,2012,130,Entrepreneurship
2887,2013,90,Emotional Intelligence
2888,2014,190,Financial Literacy
2889,2015,115,Computer Programming
2890,2016,175,Entrepreneurship
2891,2017,135,Philosophy
2892,2018,145,Emotional Intelligence
2893,2019,150,Public Speaking
2894,2020,25,Emotional Intelligence
2895,2021,175,Entrepreneurship
2896,2022,135,Global Studies
2897,2023,115,Global Studies
2898,2010,185,Environmental Science
2899,2011,30,Media Literacy
2900,2012,125,Financial Literacy
2901,2013,125,Environmental Science
2902,2014,155,Emotional Intelligence
2903,2015,170,Creative Writing
2904,2016,160,Public Speaking
2905,2017,60,Financial Literacy
2906,2018,175,Environmental Science
2907,2019,60,Global Studies
2908,2020,55,Financial Literacy
2909,2021,55,Financial Literacy
2910,2022,180,Financial Literacy
2911,2023,55,Financial Literacy
2912,2010,45,Entrepreneurship
2913,2011,125,Environmental Science
2914,2012,120,Public Speaking
2915,2013,80,Computer Programming
2916,2014,190,Creative Writing
2917,2015,75,Media Literacy
2918,2016,125,Public Speaking
2919,2017,50,Global Studies
2920,2018,95,Environmental Science
2921,2019,110,Creative Writing
2922,2020,75,Philosophy
2923,2021,90,Global Studies
2924,2022,40,Environmental Science
2925,2023,150,Computer Programming
2926,2010,50,Financial Literacy
2927,2011,75,Environmental Science
2928,2012,55,Philosophy
2929,2013,125,Emotional Intelligence
2930,2014,115,Global Studies
2931,2015,105,Entrepreneurship
2932,2016,55,Financial Literacy
2933,2017,100,Media Literacy
2934,2018,35,Entrepreneurship
2935,2019,170,Entrepreneurship
2936,2020,70,Entrepreneurship
2937,2021,180,Public Speaking
2938,2022,30,Public Speaking
2939,2023,85,Media Literacy
2940,2010,170,Philosophy
2941,2011,160,Financial Literacy
2942,2012,115,Emotional Intelligence
2943,2013,110,Emotional Intelligence
2944,2014,130,Emotional Intelligence
2945,2015,40,Entrepreneurship
2946,2016,165,Computer Programming
2947,2017,105,Creative Writing
2948,2018,145,Media Literacy
2949,2019,90,Global Studies
2950,2020,25,Global Studies
2951,2021,65,Entrepreneurship
2952,2022,25,Public Speaking
2953,2023,115,Creative Writing
2954,2010,95,Computer Programming
2955,2011,120,Environmental Science
2956,2012,110,Philosophy
2957,2013,70,Creative Writing
2958,2014,100,Entrepreneurship
2959,2015,155,Public Speaking
2960,2016,75,Creative Writing
2961,2017,90,Environmental Science
2962,2018,100,Computer Programming
2963,2019,75,Public Speaking
2964,2020,165,Financial Literacy
2965,2021,175,Environmental Science
2966,2022,55,Emotional Intelligence
2967,2023,80,Media Literacy
2968,2010,185,Philosophy
2969,2011,95,Entrepreneurship
2970,2012,140,Media Literacy
2971,2013,160,Computer Programming
2972,2014,135,Philosophy
2973,2015,170,Environmental Science
2974,2016,70,Public Speaking
2975,2017,180,Creative Writing
2976,2018,125,Emotional Intelligence
2977,2019,130,Media Literacy
2978,2020,105,Computer Programming
2979,2021,75,Global Studies
2980,2022,75,Environmental Science
2981,2023,150,Environmental Science
2982,2010,70,Computer Programming
2983,2011,45,Computer Programming
2984,2012,100,Financial Literacy
2985,2013,25,Media Literacy
2986,2014,105,Entrepreneurship
2987,2015,70,Entrepreneurship
2988,2016,175,Global Studies
2989,2017,70,Financial Literacy
2990,2018,160,Public Speaking
2991,2019,105,Financial Literacy
2992,2020,40,Philosophy
2993,2021,120,Media Literacy
2994,2022,90,Media Literacy
2995,2023,120,Emotional Intelligence
2996,2010,115,Financial Literacy
2997,2011,150,Media Literacy
2998,2012,55,Emotional Intelligence
2999,2013,160,Emotional Intelligence
3000,2014,95,Philosophy
3001,2015,100,Media Literacy
3002,2016,170,Financial Literacy
3003,2017,105,Creative Writing
3004,2018,75,Global Studies
3005,2019,175,Creative Writing
3006,2020,105,Creative Writing
3007,2021,110,Creative Writing
3008,2022,155,Philosophy
3009,2023,25,Entrepreneurship
3010,2010,165,Media Literacy
3011,2011,195,Environmental Science
3012,2012,25,Entrepreneurship
3013,2013,185,Philosophy
3014,2014,55,Computer Programming
3015,2015,150,Public Speaking
3016,2016,190,Financial Literacy
3017,2017,30,Financial Literacy
3018,2018,70,Media Literacy
3019,2019,150,Creative Writing
3020,2020,50,Global Studies
3021,2021,135,Creative Writing
3022,2022,165,Emotional Intelligence
3023,2023,175,Creative Writing
3024,2010,100,Financial Literacy
3025,2011,160,Entrepreneurship
3026,2012,145,Creative Writing
3027,2013,110,Financial Literacy
3028,2014,170,Environmental Science
3029,2015,145,Philosophy
3030,2016,110,Entrepreneurship
3031,2017,75,Philosophy
3032,2018,25,Media Literacy
3033,2019,170,Environmental Science
3034,2020,70,Media Literacy
3035,2021,45,Emotional Intelligence
3036,2022,35,Global Studies
3037,2023,85,Creative Writing
3038,2010,185,Media Literacy
3039,2011,140,Media Literacy
3040,2012,45,Public Speaking
3041,2013,75,Creative Writing
3042,2014,75,Global Studies
3043,2015,60,Emotional Intelligence
3044,2016,50,Global Studies
3045,2017,80,Environmental Science
3046,2018,80,Creative Writing
3047,2019,65,Entrepreneurship
3048,2020,180,Global Studies
3049,2021,65,Emotional Intelligence
3050,2022,40,Environmental Science
3051,2023,40,Entrepreneurship
3052,2010,170,Philosophy
3053,2011,150,Media Literacy
3054,2012,130,Emotional Intelligence
3055,2013,35,Global Studies
3056,2014,135,Public Speaking
3057,2015,65,Media Literacy
3058,2016,140,Public Speaking
3059,2017,35,Computer Programming
3060,2018,185,Creative Writing
3061,2019,125,Financial Literacy
3062,2020,155,Environmental Science
3063,2021,40,Computer Programming
3064,2022,35,Public Speaking
3065,2023,95,Creative Writing
3066,2010,145,Global Studies
3067,2011,30,Creative Writing
3068,2012,90,Global Studies
3069,2013,110,Computer Programming
3070,2014,70,Philosophy
3071,2015,175,Entrepreneurship
3072,2016,120,Public Speaking
3073,2017,25,Media Literacy
3074,2018,60,Philosophy
3075,2019,125,Environmental Science
3076,2020,140,Creative Writing
3077,2021,45,Global Studies
3078,2022,65,Computer Programming
3079,2023,40,Public Speaking
3080,2010,85,Global Studies
3081,2011,180,Global Studies
3082,2012,55,Environmental Science
3083,2013,135,Environmental Science
3084,2014,125,Computer Programming
3085,2015,165,Media Literacy
3086,2016,25,Media Literacy
3087,2017,165,Entrepreneurship
3088,2018,140,Emotional Intelligence
3089,2019,115,Creative Writing
3090,2020,175,Computer Programming
3091,2021,195,Media Literacy
3092,2022,115,Creative Writing
3093,2023,25,Computer Programming
3094,2010,175,Creative Writing
3095,2011,190,Financial Literacy
3096,2012,160,Financial Literacy
3097,2013,165,Media Literacy
3098,2014,75,Public Speaking
3099,2015,120,Media Literacy
3100,2016,155,Entrepreneurship
3101,2017,95,Entrepreneurship
3102,2018,100,Media Literacy
3103,2019,75,Public Speaking
3104,2020,125,Entrepreneurship
3105,2021,125,Public Speaking
3106,2022,150,Media Literacy
3107,2023,65,Financial Literacy
3108,2010,90,Philosophy
3109,2011,150,Entrepreneurship
3110,2012,160,Public Speaking
3111,2013,85,Media Literacy
3112,2014,90,Emotional Intelligence
3113,2015,160,Public Speaking
3114,2016,165,Media Literacy
3115,2017,50,Financial Literacy
3116,2018,160,Public Speaking
3117,2019,65,Creative Writing
3118,2020,125,Public Speaking
3119,2021,160,Financial Literacy
3120,2022,115,Entrepreneurship
3121,2023,40,Global Studies
3122,2010,35,Financial Literacy
3123,2011,75,Creative Writing
3124,2012,65,Media Literacy
3125,2013,100,Creative Writing
3126,2014,115,Entrepreneurship
3127,2015,195,Financial Literacy
3128,2016,165,Financial Literacy
3129,2017,80,Creative Writing
3130,2018,155,Public Speaking
3131,2019,25,Global Studies
3132,2020,70,Financial Literacy
3133,2021,140,Entrepreneurship
3134,2022,65,Entrepreneurship
3135,2023,80,Global Studies
3136,2010,65,Financial Literacy
3137,2011,105,Philosophy
3138,2012,130,Creative Writing
3139,2013,190,Environmental Science
3140,2014,80,Emotional Intelligence
3141,2015,110,Global Studies
3142,2016,100,Philosophy
3143,2017,130,Media Literacy
3144,2018,95,Financial Literacy
3145,2019,135,Financial Literacy
3146,2020,140,Media Literacy
3147,2021,35,Computer Programming
3148,2022,155,Emotional Intelligence
3149,2023,170,Global Studies
3150,2010,185,Entrepreneurship
3151,2011,135,Creative Writing
3152,2012,155,Global Studies
3153,2013,30,Philosophy
3154,2014,60,Financial Literacy
3155,2015,70,Emotional Intelligence
3156,2016,155,Emotional Intelligence
3157,2017,115,Entrepreneurship
3158,2018,165,Computer Programming
3159,2019,85,Emotional Intelligence
3160,2020,75,Computer Programming
3161,2021,70,Environmental Science
3162,2022,70,Public Speaking
3163,2023,25,Creative Writing
3164,2010,130,Computer Programming
3165,2011,60,Computer Programming
3166,2012,160,Public Speaking
3167,2013,155,Emotional Intelligence
3168,2014,60,Environmental Science
3169,2015,85,Public Speaking
3170,2016,115,Creative Writing
3171,2017,40,Environmental Science
3172,2018,90,Emotional Intelligence
3173,2019,85,Global Studies
3174,2020,190,Public Speaking
3175,2021,195,Computer Programming
3176,2022,60,Environmental Science
3177,2023,100,Environmental Science
3178,2010,60,Emotional Intelligence
3179,2011,190,Environmental Science
3180,2012,115,Creative Writing
3181,2013,145,Emotional Intelligence
3182,2014,175,Emotional Intelligence
3183,2015,100,Creative Writing
3184,2016,145,Philosophy
3185,2017,70,Financial Literacy
3186,2018,130,Public Speaking
3187,2019,165,Emotional Intelligence
3188,2020,110,Entrepreneurship
3189,2021,105,Entrepreneurship
3190,2022,130,Entrepreneurship
3191,2023,195,Emotional Intelligence
3192,2010,155,Global Studies
3193,2011,110,Philosophy
3194,2012,120,Computer Programming
3195,2013,100,Computer Programming
3196,2014,25,Computer Programming
3197,2015,70,Financial Literacy
3198,2016,190,Philosophy
3199,2017,100,Entrepreneurship
3200,2018,135,Entrepreneurship
3201,2019,115,Entrepreneurship
3202,2020,195,Financial Literacy
3203,2021,185,Computer Programming
3204,2022,80,Environmental Science
3205,2023,175,Philosophy
3206,2010,195,Philosophy
3207,2011,55,Media Literacy
3208,2012,150,Public Speaking
3209,2013,55,Computer Programming
3210,2014,105,Entrepreneurship
3211,2015,25,Financial Literacy
3212,2016,40,Emotional Intelligence
3213,2017,125,Global Studies
3214,2018,45,Public Speaking
3215,2019,25,Environmental Science
3216,2020,195,Environmental Science
3217,2021,180,Global Studies
3218,2022,100,Public Speaking
3219,2023,75,Entrepreneurship
3220,2010,185,Public Speaking
3221,2011,155,Creative Writing
3222,2012,45,Financial Literacy
3223,2013,60,Media Literacy
3224,2014,50,Computer Programming
3225,2015,60,Financial Literacy
3226,2016,30,Public Speaking
3227,2017,95,Public Speaking
3228,2018,55,Financial Literacy
3229,2019,50,Media Literacy
3230,2020,120,Entrepreneurship
3231,2021,55,Public Speaking
3232,2022,75,Emotional Intelligence
3233,2023,110,Environmental Science
3234,2010,95,Computer Programming
3235,2011,140,Global Studies
3236,2012,165,Environmental Science
3237,2013,165,Global Studies
3238,2014,90,Financial Literacy
3239,2015,180,Creative Writing
3240,2016,30,Media Literacy
3241,2017,65,Public Speaking
3242,2018,30,Media Literacy
3243,2019,110,Public Speaking
3244,2020,155,Emotional Intelligence
3245,2021,45,Computer Programming
3246,2022,135,Philosophy
3247,2023,115,Financial Literacy
3248,2010,65,Financial Literacy
3249,2011,190,Financial Literacy
3250,2012,115,Entrepreneurship
3251,2013,190,Creative Writing
3252,2014,115,Financial Literacy
3253,2015,70,Environmental Science
3254,2016,90,Public Speaking
3255,2017,125,Creative Writing
3256,2018,105,Environmental Science
3257,2019,135,Public Speaking
3258,2020,60,Global Studies
3259,2021,65,Computer Programming
3260,2022,120,Creative Writing
3261,2023,100,Computer Programming
3262,2010,150,Media Literacy
3263,2011,145,Creative Writing
3264,2012,60,Computer Programming
3265,2013,35,Emotional Intelligence
3266,2014,155,Computer Programming
3267,2015,90,Entrepreneurship
3268,2016,135,Environmental Science
3269,2017,170,Emotional Intelligence
3270,2018,60,Global Studies
3271,2019,195,Entrepreneurship
3272,2020,135,Philosophy
3273,2021,50,Global Studies
3274,2022,85,Computer Programming
3275,2023,45,Environmental Science
3276,2010,25,Public Speaking
3277,2011,165,Media Literacy
3278,2012,155,Philosophy
3279,2013,150,Computer Programming
3280,2014,135,Global Studies
3281,2015,185,Philosophy
3282,2016,165,Financial Literacy
3283,2017,195,Entrepreneurship
3284,2018,45,Emotional Intelligence
3285,2019,150,Public Speaking
3286,2020,35,Entrepreneurship
3287,2021,135,Environmental Science
3288,2022,40,Entrepreneurship
3289,2023,55,Entrepreneurship
3290,2010,145,Entrepreneurship
3291,2011,150,Financial Literacy
3292,2012,160,Public Speaking
3293,2013,155,Public Speaking
3294,2014,40,Emotional Intelligence
3295,2015,125,Financial Literacy
3296,2016,50,Entrepreneurship
3297,2017,85,Computer Programming
3298,2018,105,Financial Literacy
3299,2019,95,Creative Writing
3300,2020,55,Entrepreneurship
3301,2021,120,Creative Writing
3302,2022,85,Public Speaking
3303,2023,185,Emotional Intelligence
3304,2010,185,Emotional Intelligence
3305,2011,100,Computer Programming
3306,2012,135,Emotional Intelligence
3307,2013,150,Financial Literacy
3308,2014,170,Global Studies
3309,2015,110,Computer Programming
3310,2016,55,Emotional Intelligence
3311,2017,165,Philosophy
3312,2018,170,Public Speaking
3313,2019,30,Financial Literacy
3314,2020,115,Public Speaking
3315,2021,130,Entrepreneurship
3316,2022,35,Creative Writing
3317,2023,125,Philosophy
3318,2010,65,Philosophy
3319,2011,130,Media Literacy
3320,2012,140,Philosophy
3321,2013,50,Environmental Science
3322,2014,115,Philosophy
3323,2015,120,Philosophy
3324,2016,125,Entrepreneurship
3325,2017,60,Philosophy
3326,2018,115,Philosophy
3327,2019,110,Environmental Science
3328,2020,80,Entrepreneurship
3329,2021,90,Environmental Science
3330,2022,145,Media Literacy
3331,2023,145,Global Studies
3332,2010,125,Media Literacy
3333,2011,175,Philosophy
3334,2012,110,Philosophy
3335,2013,40,Global Studies
3336,2014,150,Environmental Science
3337,2015,155,Financial Literacy
3338,2016,110,Emotional Intelligence
3339,2017,55,Philosophy
3340,2018,130,Global Studies
3341,2019,100,Global Studies
3342,2020,145,Public Speaking
3343,2021,35,Emotional Intelligence
3344,2022,50,Entrepreneurship
3345,2023,135,Philosophy
3346,2010,30,Emotional Intelligence
3347,2011,90,Public Speaking
3348,2012,145,Global Studies
3349,2013,75,Financial Literacy
3350,2014,150,Media Literacy
3351,2015,25,Media Literacy
3352,2016,40,Environmental Science
3353,2017,190,Global Studies
3354,2018,50,Public Speaking
3355,2019,80,Environmental Science
3356,2020,50,Philosophy
3357,2021,155,Philosophy
3358,2022,115,Computer Programming
3359,2023,180,Environmental Science
3360,2010,110,Public Speaking
3361,2011,125,Emotional Intelligence
3362,2012,175,Financial Literacy
3363,2013,65,Entrepreneurship
3364,2014,145,Public Speaking
3365,2015,90,Financial Literacy
3366,2016,185,Environmental Science
3367,2017,165,Media Literacy
3368,2018,195,Computer Programming
3369,2019,155,Public Speaking
3370,2020,45,Computer Programming
3371,2021,125,Public Speaking
3372,2022,185,Computer Programming
3373,2023,70,Public Speaking
3374,2010,70,Philosophy
3375,2011,170,Media Literacy
3376,2012,170,Entrepreneurship
3377,2013,85,Environmental Science
3378,2014,160,Global Studies
3379,2015,65,Environmental Science
3380,2016,160,Global Studies
3381,2017,135,Media Literacy
3382,2018,140,Creative Writing
3383,2019,130,Financial Literacy
3384,2020,30,Computer Programming
3385,2021,45,Media Literacy
3386,2022,140,Emotional Intelligence
3387,2023,100,Media Literacy
3388,2010,135,Entrepreneurship
3389,2011,40,Computer Programming
3390,2012,85,Creative Writing
3391,2013,95,Environmental Science
3392,2014,55,Media Literacy
3393,2015,75,Philosophy
3394,2016,155,Philosophy
3395,2017,85,Public Speaking
3396,2018,75,Financial Literacy
3397,2019,25,Creative Writing
3398,2020,100,Media Literacy
3399,2021,30,Media Literacy
3400,2022,40,Entrepreneurship
3401,2023,115,Media Literacy
3402,2010,110,Public Speaking
3403,2011,75,Creative Writing
3404,2012,80,Emotional Intelligence
3405,2013,100,Computer Programming
3406,2014,130,Creative Writing
3407,2015,45,Creative Writing
3408,2016,35,Entrepreneurship
3409,2017,135,Environmental Science
3410,2018,155,Global Studies
3411,2019,105,Entrepreneurship
3412,2020,40,Emotional Intelligence
3413,2021,65,Public Speaking
3414,2022,105,Financial Literacy
3415,2023,95,Emotional Intelligence
3416,2010,135,Public Speaking
3417,2011,160,Financial Literacy
3418,2012,165,Public Speaking
3419,2013,110,Financial Literacy
3420,2014,70,Entrepreneurship
3421,2015,175,Public Speaking
3422,2016,80,Entrepreneurship
3423,2017,45,Global Studies
3424,2018,130,Media Literacy
3425,2019,180,Financial Literacy
3426,2020,45,Global Studies
3427,2021,75,Computer Programming
3428,2022,130,Environmental Science
3429,2023,40,Environmental Science
3430,2010,105,Philosophy
3431,2011,45,Global Studies
3432,2012,25,Public Speaking
3433,2013,105,Entrepreneurship
3434,2014,105,Creative Writing
3435,2015,170,Financial Literacy
3436,2016,85,Public Speaking
3437,2017,95,Emotional Intelligence
3438,2018,60,Computer Programming
3439,2019,115,Computer Programming
3440,2020,105,Financial Literacy
3441,2021,175,Emotional Intelligence
3442,2022,120,Computer Programming
3443,2023,55,Entrepreneurship
3444,2010,100,Global Studies
3445,2011,140,Public Speaking
3446,2012,110,Financial Literacy
3447,2013,145,Entrepreneurship
3448,2014,195,Computer Programming
3449,2015,65,Global Studies
3450,2016,155,Financial Literacy
3451,2017,55,Environmental Science
3452,2018,85,Emotional Intelligence
3453,2019,35,Financial Literacy
3454,2020,45,Computer Programming
3455,2021,155,Public Speaking
3456,2022,145,Global Studies
3457,2023,175,Financial Literacy
3458,2010,40,Philosophy
3459,2011,175,Media Literacy
3460,2012,90,Emotional Intelligence
3461,2013,120,Creative Writing
3462,2014,110,Computer Programming
3463,2015,45,Emotional Intelligence
3464,2016,105,Creative Writing
3465,2017,50,Financial Literacy
3466,2018,65,Entrepreneurship
3467,2019,155,Emotional Intelligence
3468,2020,135,Media Literacy
3469,2021,150,Entrepreneurship
3470,2022,60,Emotional Intelligence
3471,2023,65,Media Literacy
3472,2010,95,Financial Literacy
3473,2011,135,Media Literacy
3474,2012,140,Public Speaking
3475,2013,60,Global Studies
3476,2014,30,Philosophy
3477,2015,195,Philosophy
3478,2016,95,Entrepreneurship
3479,2017,150,Environmental Science
3480,2018,155,Entrepreneurship
3481,2019,190,Creative Writing
3482,2020,150,Computer Programming
3483,2021,35,Philosophy
3484,2022,65,Computer Programming
3485,2023,110,Environmental Science
3486,2010,185,Environmental Science
3487,2011,110,Creative Writing
3488,2012,140,Computer Programming
3489,2013,65,Public Speaking
3490,2014,190,Philosophy
3491,2015,105,Philosophy
3492,2016,80,Global Studies
3493,2017,40,Creative Writing
3494,2018,190,Emotional Intelligence
3495,2019,105,Emotional Intelligence
3496,2020,155,Financial Literacy
3497,2021,150,Creative Writing
3498,2022,75,Computer Programming
3499,2023,60,Public Speaking
3500,2010,105,Creative Writing
3501,2011,105,Media Literacy
3502,2012,130,Environmental Science
3503,2013,105,Media Literacy
3504,2014,30,Environmental Science
3505,2015,55,Philosophy
3506,2016,30,Computer Programming
3507,2017,30,Emotional Intelligence
3508,2018,125,Public Speaking
3509,2019,90,Media Literacy
3510,2020,180,Public Speaking
3511,2021,120,Entrepreneurship
3512,2022,95,Public Speaking
3513,2023,140,Emotional Intelligence
3514,2010,90,Global Studies
3515,2011,130,Financial Literacy
3516,2012,50,Philosophy
3517,2013,175,Financial Literacy
3518,2014,85,Computer Programming
3519,2015,35,Emotional Intelligence
3520,2016,195,Emotional Intelligence
3521,2017,65,Public Speaking
3522,2018,125,Environmental Science
3523,2019,65,Financial Literacy
3524,2020,90,Entrepreneurship
3525,2021,165,Financial Literacy
3526,2022,160,Philosophy
3527,2023,155,Creative Writing
3528,2010,170,Financial Literacy
3529,2011,165,Global Studies
3530,2012,150,Media Literacy
3531,2013,160,Entrepreneurship
3532,2014,95,Environmental Science
3533,2015,30,Entrepreneurship
3534,2016,45,Global Studies
3535,2017,175,Computer Programming
3536,2018,35,Philosophy
3537,2019,165,Financial Literacy
3538,2020,145,Public Speaking
3539,2021,115,Financial Literacy
3540,2022,60,Global Studies
3541,2023,180,Environmental Science
3542,2010,140,Computer Programming
3543,2011,45,Public Speaking
3544,2012,100,Environmental Science
3545,2013,155,Philosophy
3546,2014,170,Computer Programming
3547,2015,115,Media Literacy
3548,2016,40,Media Literacy
3549,2017,195,Entrepreneurship
3550,2018,170,Computer Programming
3551,2019,135,Emotional Intelligence
3552,2020,110,Environmental Science
3553,2021,95,Philosophy
3554,2022,140,Global Studies
3555,2023,145,Media Literacy
3556,2010,145,Financial Literacy
3557,2011,50,Philosophy
3558,2012,185,Philosophy
3559,2013,160,Entrepreneurship
3560,2014,120,Media Literacy
3561,2015,90,Environmental Science
3562,2016,170,Computer Programming
3563,2017,180,Financial Literacy
3564,2018,190,Global Studies
3565,2019,140,Public Speaking
3566,2020,115,Global Studies
3567,2021,55,Environmental Science
3568,2022,160,Philosophy
3569,2023,45,Environmental Science
3570,2010,110,Environmental Science
3571,2011,30,Financial Literacy
3572,2012,110,Financial Literacy
3573,2013,150,Global Studies
3574,2014,30,Emotional Intelligence
3575,2015,95,Computer Programming
3576,2016,110,Computer Programming
3577,2017,165,Media Literacy
3578,2018,125,Environmental Science
3579,2019,125,Computer Programming
3580,2020,115,Media Literacy
3581,2021,145,Public Speaking
3582,2022,65,Computer Programming
3583,2023,135,Financial Literacy
3584,2010,25,Computer Programming
3585,2011,150,Computer Programming
3586,2012,100,Creative Writing
3587,2013,30,Media Literacy
3588,2014,120,Public Speaking
3589,2015,135,Financial Literacy
3590,2016,45,Media Literacy
3591,2017,55,Emotional Intelligence
3592,2018,160,Global Studies
3593,2019,175,Financial Literacy
3594,2020,175,Computer Programming
3595,2021,100,Financial Literacy
3596,2022,25,Public Speaking
3597,2023,185,Computer Programming
3598,2010,140,Philosophy
3599,2011,65,Environmental Science
3600,2012,25,Public Speaking
3601,2013,30,Environmental Science
3602,2014,60,Entrepreneurship
3603,2015,65,Public Speaking
3604,2016,85,Media Literacy
3605,2017,145,Environmental Science
3606,2018,175,Financial Literacy
3607,2019,30,Global Studies
3608,2020,195,Philosophy
3609,2021,40,Philosophy
3610,2022,100,Financial Literacy
3611,2023,160,Media Literacy
3612,2010,100,Public Speaking
3613,2011,195,Environmental Science
3614,2012,125,Emotional Intelligence
3615,2013,175,Environmental Science
3616,2014,75,Creative Writing
3617,2015,130,Media Literacy
3618,2016,150,Entrepreneurship
3619,2017,40,Computer Programming
3620,2018,65,Environmental Science
3621,2019,140,Financial Literacy
3622,2020,130,Entrepreneurship
3623,2021,110,Environmental Science
3624,2022,150,Emotional Intelligence
3625,2023,190,Philosophy
3626,2010,155,Media Literacy
3627,2011,160,Creative Writing
3628,2012,140,Global Studies
3629,2013,115,Entrepreneurship
3630,2014,80,Public Speaking
3631,2015,55,Financial Literacy
3632,2016,40,Financial Literacy
3633,2017,185,Emotional Intelligence
3634,2018,25,Entrepreneurship
3635,2019,135,Environmental Science
3636,2020,195,Emotional Intelligence
3637,2021,155,Philosophy
3638,2022,95,Entrepreneurship
3639,2023,115,Computer Programming
3640,2010,30,Computer Programming
3641,2011,75,Environmental Science
3642,2012,110,Global Studies
3643,2013,165,Financial Literacy
3644,2014,60,Media Literacy
3645,2015,130,Emotional Intelligence
3646,2016,65,Entrepreneurship
3647,2017,185,Media Literacy
3648,2018,45,Computer Programming
3649,2019,135,Financial Literacy
3650,2020,185,Global Studies
3651,2021,100,Entrepreneurship
3652,2022,105,Creative Writing
3653,2023,150,Computer Programming
3654,2010,120,Media Literacy
3655,2011,170,Financial Literacy
3656,2012,170,Media Literacy
3657,2013,115,Emotional Intelligence
3658,2014,60,Philosophy
3659,2015,95,Computer Programming
3660,2016,110,Public Speaking
3661,2017,145,Philosophy
3662,2018,30,Entrepreneurship
3663,2019,70,Entrepreneurship
3664,2020,180,Global Studies
3665,2021,80,Global Studies
3666,2022,80,Environmental Science
3667,2023,35,Media Literacy
3668,2010,145,Entrepreneurship
3669,2011,165,Philosophy
3670,2012,185,Global Studies
3671,2013,110,Computer Programming
3672,2014,60,Emotional Intelligence
3673,2015,185,Media Literacy
3674,2016,130,Computer Programming
3675,2017,65,Global Studies
3676,2018,185,Global Studies
3677,2019,120,Philosophy
3678,2020,50,Public Speaking
3679,2021,130,Creative Writing
3680,2022,35,Media Literacy
3681,2023,60,Financial Literacy
3682,2010,195,Financial Literacy
3683,2011,40,Creative Writing
3684,2012,105,Financial Literacy
3685,2013,105,Public Speaking
3686,2014,50,Philosophy
3687,2015,140,Philosophy
3688,2016,35,Financial Literacy
3689,2017,115,Philosophy
3690,2018,185,Financial Literacy
3691,2019,175,Entrepreneurship
3692,2020,105,Creative Writing
3693,2021,115,Global Studies
3694,2022,115,Computer Programming
3695,2023,145,Global Studies
3696,2010,70,Creative Writing
3697,2011,180,Philosophy
3698,2012,85,Emotional Intelligence
3699,2013,110,Philosophy
3700,2014,175,Computer Programming
